gencodeId	geneSymbol	chromosome	start	end	strand	tss	description
ENSRNOG00000028505	Rps18	20	5441875	5445550	+	5441875	ribosomal protein S18
ENSRNOG00000000471	B3galt4	20	5446103	5447673	+	5446103	Beta-1,3-galactosyltransferase 4
ENSRNOG00000031171	Wdr46	20	5447859	5455632	-	5455632	WD repeat domain 46
ENSRNOG00000000473	Pfdn6	20	5455973	5457444	+	5455973	prefoldin subunit 6
ENSRNOG00000000474	Rgl2	20	5458508	5466265	-	5466265	ral guanine nucleotide dissociation stimulator-like 2
ENSRNOG00000061991	AC128962.1	20	5467941	5468658	+	5467941	
ENSRNOG00000029500	Tapbp	20	5469581	5476193	-	5476193	TAP binding protein
ENSRNOG00000000476	Zbtb22	20	5476344	5479511	-	5479511	zinc finger and BTB domain containing 22
ENSRNOG00000000477	Daxx	20	5480102	5485926	-	5485926	death-domain associated protein
ENSRNOG00000000478	AA926063	20	5486473	5499010	-	5499010	AA926063gene
ENSRNOG00000062056	AC128962.3	20	5501098	5501285	-	5501285	
ENSRNOG00000062046	AC128962.2	20	5507159	5507739	-	5507739	
ENSRNOG00000000479	Kifc1	20	5509058	5526175	+	5509058	kinesin family member C1
ENSRNOG00000000480	Phf1	20	5526960	5531940	+	5526960	PHD finger protein 1
ENSRNOG00000000481	Cuta	20	5532023	5533600	-	5533600	cutA divalent cation tolerance homolog
ENSRNOG00000000483	Syngap1	20	5535431	5564437	+	5535431	synaptic Ras GTPase activating protein 1
ENSRNOG00000026799	Zbtb9	20	5566530	5569533	+	5566530	zinc finger and BTB domain containing 9
ENSRNOG00000000485	Bak1	20	5609624	5618260	-	5618260	BCL2-antagonist/killer 1
ENSRNOG00000000486	Ggnbp1	20	5619011	5625320	+	5619011	gametogenetin binding protein 1
ENSRNOG00000052795	Itpr3	20	5646096	5711702	+	5646096	inositol 1,4,5-trisphosphate receptor, type 3
ENSRNOG00000055964	AC141521.2	20	5689473	5689759	-	5689759	
ENSRNOG00000025909	Uqcc2	20	5712202	5723902	-	5723902	ubiquinol-cytochrome c reductase complex assembly factor 2
ENSRNOG00000062018	AC141521.3	20	5713763	5714436	+	5713763	
ENSRNOG00000025883	Ip6k3	20	5733481	5754773	-	5754773	inositol hexakisphosphate kinase 3
ENSRNOG00000062059	AC141521.4	20	5740791	5741634	+	5740791	
ENSRNOG00000053147	AC141521.1	20	5779065	5785728	-	5785728	LEM domain nuclear envelope protein 2
ENSRNOG00000059881	AABR07044427.1	20	5790098	5790834	-	5790834	
ENSRNOG00000038807	Clpsl2	20	5791448	5794344	+	5791448	colipase-like 2
ENSRNOG00000000510	Clps	20	5803382	5806097	-	5806097	colipase
ENSRNOG00000022283	Lhfpl5	20	5815836	5826137	+	5815836	LHFPL tetraspan subfamily member 5
ENSRNOG00000062058	AABR07044429.1	20	5824934	5825255	+	5824934	
ENSRNOG00000000511	Srpk1	20	5831118	5865854	-	5865854	SRSF protein kinase 1
ENSRNOG00000000512	Slc26a8	20	5881461	5931417	-	5931417	solute carrier family 26 member 8
ENSRNOG00000000513	Mapk14	20	5933302	5995137	+	5933302	mitogen activated protein kinase 14
ENSRNOG00000000515	Mapk13	20	6018373	6027473	+	6018373	mitogen activated protein kinase 13
ENSRNOG00000028641	Brpf3	20	6049285	6086099	+	6049285	bromodomain and PHD finger containing, 3
ENSRNOG00000028622	Pnpla1	20	6102276	6143707	+	6102276	patatin-like phospholipase domain containing 1
ENSRNOG00000062063	AABR07044441.1	20	6147423	6147901	-	6147901	
ENSRNOG00000016997	AABR07044442.1	20	6150813	6160963	-	6160963	BCL2 interacting protein 5
ENSRNOG00000062065	AABR07044444.1	20	6175616	6187411	-	6187411	
ENSRNOG00000000516	Pxt1	20	6193069	6195463	-	6195463	peroxisomal testis enriched protein 1
ENSRNOG00000000517	Kctd20	20	6205902	6219936	+	6205902	potassium channel tetramerization domain containing 20
ENSRNOG00000000519	Stk38	20	6224295	6257604	-	6257604	serine/threonine kinase 38
ENSRNOG00000000520	Srsf3	20	6288266	6298213	+	6288266	serine and arginine rich splicing factor 3
ENSRNOG00000057209	AABR07044447.1	20	6302815	6302896	-	6302896	
ENSRNOG00000061950	AABR07044447.2	20	6315830	6316074	+	6315830	
ENSRNOG00000000521	Cdkn1a	20	6351457	6358864	+	6351457	cyclin-dependent kinase inhibitor 1A
ENSRNOG00000053516	AABR07044454.1	20	6363851	6396373	+	6363851	
ENSRNOG00000001869	Rab44	20	6397021	6410191	+	6397021	RAB44, member RAS oncogene family
ENSRNOG00000000522	Cpne5	20	6419032	6500523	-	6500523	copine 5
ENSRNOG00000000523	Ppil1	20	6515637	6864571	-	6864571	peptidylprolyl isomerase like 1
ENSRNOG00000025864	LOC108348120	20	6545082	6556350	-	6556350	LEM domain nuclear envelope protein 2
ENSRNOG00000042186	Mln	20	6567091	6571791	-	6571791	motilin
ENSRNOG00000062206	AABR07044460.2	20	6590352	6593024	+	6590352	
ENSRNOG00000062199	AABR07044460.1	20	6641794	6651201	+	6641794	
ENSRNOG00000000487	Grm4	20	6745681	6791519	-	6791519	glutamate metabotropic receptor 4
ENSRNOG00000062287	AABR07044468.1	20	6845446	6845947	-	6845947	
ENSRNOG00000062244	AABR07044470.1	20	6856004	6858683	-	6858683	
ENSRNOG00000000524	RGD735065	20	6869766	6905194	+	6869766	similar to GI:13385412-like protein splice form I
ENSRNOG00000000525	Pi16	20	6923488	6932786	+	6923488	peptidase inhibitor 16
ENSRNOG00000000527	Mtch1	20	6937346	6961162	-	6961162	mitochondrial carrier 1
ENSRNOG00000046314	AABR07044473.1	20	6945259	6946542	+	6945259	
ENSRNOG00000000528	Fgd2	20	6973397	6990023	+	6973397	FYVE, RhoGEF and PH domain containing 2
ENSRNOG00000000488	Hmga1	20	7136006	7138980	+	7136006	high mobility group AT-hook 1
ENSRNOG00000054374	Smim29	20	7140244	7142213	-	7142213	small integral membrane protein 29
ENSRNOG00000061176	Nudt3	20	7155747	7208292	-	7208292	nudix hydrolase 3
ENSRNOG00000000490	Rps10	20	7215773	7219548	-	7219548	ribosomal protein S10
ENSRNOG00000045387	5S_rRNA	20	7231311	7231421	-	7231421	5S ribosomal RNA
ENSRNOG00000054603	Pacsin1	20	7279819	7286586	+	7279819	protein kinase C and casein kinase substrate in neurons 1
ENSRNOG00000000491	Spdef	20	7292823	7307284	-	7307284	SAM pointed domain containing ets transcription factor
ENSRNOG00000058912	LOC499407	20	7330249	7361559	+	7330249	LRRGT00097
ENSRNOG00000038883	LOC294154	20	7331325	7397448	-	7397448	inflammation and lipid regulator with UBA-like and NBR1-like domains
ENSRNOG00000000493	Snrpc	20	7409400	7427581	+	7409400	small nuclear ribonucleoprotein polypeptide C
ENSRNOG00000000495	Uhrf1bp1	20	7431354	7471900	+	7431354	UHRF1 binding protein 1
ENSRNOG00000058535	AABR07044484.1	20	7437420	7437545	-	7437545	
ENSRNOG00000024601	Taf11	20	7476650	7482747	-	7482747	TATA-box binding protein associated factor 11
ENSRNOG00000000498	Anks1a	20	7484549	7636497	+	7484549	ankyrin repeat and sterile alpha motif domain containing 1A
ENSRNOG00000000499	Tcp11	20	7645625	7654428	-	7654428	t-complex 11
ENSRNOG00000059372	LOC102552617	20	7654681	7659993	+	7654681	uncharacterized LOC102552617
ENSRNOG00000061881	AC132760.1	20	7691536	7694393	-	7694393	
ENSRNOG00000000500	Scube3	20	7718281	7746331	+	7718281	signal peptide, CUB domain and EGF like domain containing 3
ENSRNOG00000000501	Zfp523	20	7762326	7786049	+	7762326	zinc finger protein 523
ENSRNOG00000000502	Def6	20	7788083	7809560	+	7788083	DEF6 guanine nucleotide exchange factor
ENSRNOG00000000503	Ppard	20	7818288	7885333	+	7818288	peroxisome proliferator-activated receptor delta
ENSRNOG00000061557	AC106225.1	20	7887961	7888086	+	7887961	
ENSRNOG00000000504	Fance	20	7895082	7906142	+	7895082	FA complementation group E
ENSRNOG00000000506	Tead3	20	7908225	7930929	-	7930929	TEA domain transcription factor 3
ENSRNOG00000000507	Tulp1	20	7931673	7943575	-	7943575	TUB like protein 1
ENSRNOG00000022523	Fkbp5	20	7976712	8019020	-	8019020	FKBP prolyl isomerase 5
ENSRNOG00000052608	7SK	20	8024429	8024719	+	8024429	7SK RNA
ENSRNOG00000000508	Armc12	20	8109634	8120180	+	8109634	armadillo repeat containing 12
ENSRNOG00000053996	AABR07044492.1	20	8132192	8138183	-	8138183	
ENSRNOG00000000529	Pim1	20	8165306	8169555	+	8165306	Pim-1 proto-oncogene, serine/threonine kinase
ENSRNOG00000048871	AABR07044495.1	20	8182911	8183552	-	8183552	
ENSRNOG00000046758	Tmem217	20	8202354	8202924	-	8202924	transmembrane protein 217
ENSRNOG00000059458	Tbc1d22b	20	8235606	8276394	+	8235606	TBC1 domain family, member 22B
ENSRNOG00000047171	Rnf8	20	8285295	8309908	+	8285295	ring finger protein 8
ENSRNOG00000000532	Cmtr1	20	8312791	8368764	+	8312791	cap methyltransferase 1
ENSRNOG00000000531	Ccdc167	20	8369330	8384088	-	8384088	coiled-coil domain containing 167
ENSRNOG00000030426	LOC100364116	20	8484310	8484676	+	8484310	ribosomal protein S20-like
ENSRNOG00000048426	AABR07044509.1	20	8486264	8486624	+	8486264	ribosomal protein S20-like
ENSRNOG00000000536	Mdga1	20	8515141	8574082	-	8574082	MAM domain containing glycosylphosphatidylinositol anchor 1
ENSRNOG00000059659	Zfand3	20	8696435	8892569	+	8696435	zinc finger AN1-type containing 3
ENSRNOG00000059127	AC133827.1	20	8817207	8817323	-	8817323	
ENSRNOG00000000540	Btbd9	20	8901930	9249820	-	9249820	BTB domain containing 9
ENSRNOG00000057594	U6	20	8995491	8995592	+	8995491	U6 spliceosomal RNA
ENSRNOG00000060173	AABR07044520.1	20	9173126	9173468	+	9173126	
ENSRNOG00000000541	Glo1	20	9273593	9291610	-	9291610	glyoxalase 1
ENSRNOG00000000542	Dnah8	20	9313270	9560682	+	9313270	dynein, axonemal, heavy chain 8
ENSRNOG00000060131	U6	20	9465011	9465115	-	9465115	U6 spliceosomal RNA
ENSRNOG00000001152	Glp1r	20	9586074	9626228	+	9586074	glucagon-like peptide 1 receptor
ENSRNOG00000001157	Umodl1	20	9643611	9701170	+	9643611	uromodulin-like 1
ENSRNOG00000001158	Abcg1	20	9743268	9840489	+	9743268	ATP binding cassette subfamily G member 1
ENSRNOG00000001159	Tff3	20	9850802	9855481	-	9855481	trefoil factor 3
ENSRNOG00000001162	Tff2	20	9872679	9876008	-	9876008	trefoil factor 2
ENSRNOG00000001164	Tff1	20	9892123	9895984	-	9895984	trefoil factor 1
ENSRNOG00000061642	AABR07044535.1	20	9904301	9904417	-	9904417	
ENSRNOG00000001165	Tmprss3	20	9910521	9929705	-	9929705	transmembrane serine protease 3
ENSRNOG00000001167	Ubash3a	20	9948907	9985133	+	9948907	ubiquitin associated and SH3 domain containing, A
ENSRNOG00000057862	Rsph1	20	9998700	10013559	-	10013559	radial spoke head component 1
ENSRNOG00000001169	Slc37a1	20	10032640	10087688	+	10032640	solute carrier family 37 member 1
ENSRNOG00000001174	Pde9a	20	10123650	10216548	+	10123650	phosphodiesterase 9A
ENSRNOG00000001181	Wdr4	20	10239153	10257044	-	10257044	WD repeat domain 4
ENSRNOG00000001182	Ndufv3	20	10265805	10275304	+	10265805	NADH:ubiquinone oxidoreductase subunit V3
ENSRNOG00000053555	AABR07072818.1	20	10281910	10282041	+	10281910	
ENSRNOG00000001184	Pknox1	20	10334307	10358922	+	10334307	PBX/knotted 1 homeobox 1
ENSRNOG00000029528	Cbs	20	10361987	10386751	-	10386751	cystathionine beta synthase
ENSRNOG00000045860	U2af1	20	10396620	10407554	-	10407554	U2 small nuclear RNA auxiliary factor 1
ENSRNOG00000047175	Cryaa	20	10438443	10442187	+	10438443	crystallin, alpha A
ENSRNOG00000054555	AABR07044551.1	20	10491933	10493306	-	10493306	
ENSRNOG00000041610	AABR07044555.1	20	10530633	10530753	+	10530633	
ENSRNOG00000055415	U6	20	10593439	10593543	-	10593543	U6 spliceosomal RNA
ENSRNOG00000056023	LOC102554931	20	10593841	10596882	+	10593841	dynein heavy chain 8, axonemal-like
ENSRNOG00000052789	AABR07044562.1	20	10613635	10614644	+	10613635	
ENSRNOG00000001189	Sik1	20	10668410	10680283	-	10680283	salt-inducible kinase 1
ENSRNOG00000053658	AABR07044569.1	20	10680621	10684291	-	10684291	
ENSRNOG00000051612	AABR07044570.2	20	10727512	10729072	+	10727512	
ENSRNOG00000001193	Hsf2bp	20	10757853	10844178	-	10844178	heat shock transcription factor 2 binding protein
ENSRNOG00000001194	Rrp1b	20	10844265	10869821	+	10844265	ribosomal RNA processing 1B
ENSRNOG00000049970	AABR07044570.1	20	10889572	10912769	-	10912769	similar to pyridoxal (pyridoxine, vitamin B6) kinase
ENSRNOG00000061228	7SK	20	10898374	10898657	+	10898374	7SK RNA
ENSRNOG00000049937	Pdxk	20	10930517	10952391	+	10930517	pyridoxal kinase
ENSRNOG00000001201	Cstb	20	10966330	10968432	-	10968432	cystatin B
ENSRNOG00000001203	Rrp1	20	10981997	10993280	+	10981997	ribosomal RNA processing 1
ENSRNOG00000060751	AABR07044574.1	20	10985907	10985981	+	10985907	
ENSRNOG00000051668	7SK	20	11036909	11037260	+	11036909	7SK RNA
ENSRNOG00000001205	Agpat3	20	11114163	11144806	+	11114163	1-acylglycerol-3-phosphate O-acyltransferase 3
ENSRNOG00000023210	Trappc10	20	11168297	11228625	+	11168297	trafficking protein particle complex 10
ENSRNOG00000001210	Pwp2	20	11228843	11243205	+	11228843	PWP2, small subunit processome component
ENSRNOG00000001211	Gatd3a	20	11244352	11252449	+	11244352	glutamine amidotransferase like class 1 domain containing 3A
ENSRNOG00000023109	Icoslg	20	11329991	11340296	-	11340296	inducible T-cell co-stimulator ligand
ENSRNOG00000001212	Dnmt3l	20	11344513	11359090	-	11359090	DNA methyltransferase 3 like
ENSRNOG00000001213	Aire	20	11365696	11380631	+	11365696	autoimmune regulator
ENSRNOG00000001214	Pfkl	20	11393876	11415882	+	11393876	phosphofructokinase, liver type
ENSRNOG00000001215	Cfap410	20	11417428	11424324	-	11424324	cilia and flagella associated protein 410
ENSRNOG00000001216	Trpm2	20	11436266	11482051	+	11436266	transient receptor potential cation channel, subfamily M, member 2
ENSRNOG00000057911	AABR07044580.2	20	11478136	11478186	+	11478136	
ENSRNOG00000057485	Gm22394	20	11479253	11479285	+	11479253	predicted gene, 22394
ENSRNOG00000001217	Lrrc3	20	11489455	11490406	+	11489455	leucine rich repeat containing 3
ENSRNOG00000030677	AABR07044581.1	20	11497918	11498277	-	11498277	
ENSRNOG00000001219	Tspear	20	11501924	11528332	-	11528332	thrombospondin-type laminin G domain and EAR repeats
ENSRNOG00000042329	AABR07044583.2	20	11530133	11538998	-	11538998	
ENSRNOG00000042383	LOC690386	20	11545512	11546046	-	11546046	hypothetical protein LOC690386
ENSRNOG00000060674	RGD1561557	20	11554898	11556312	-	11556312	similar to chromosome 21 open reading frame 29
ENSRNOG00000001218	AABR07044583.1	20	11561437	11572360	+	11561437	
ENSRNOG00000032530	LOC686720	20	11588199	11589050	+	11588199	similar to keratin associated protein 10-10
ENSRNOG00000047532	LOC687631	20	11596774	11597647	+	11596774	similar to keratin associated protein 10-10
ENSRNOG00000042797	LOC690460	20	11604789	11605588	+	11604789	similar to keratin associated protein 10-7
ENSRNOG00000033928	LOC103694397	20	11612382	11612727	+	11612382	keratin-associated protein 12-1-like
ENSRNOG00000061598	U6	20	11618268	11618372	+	11618268	U6 spliceosomal RNA
ENSRNOG00000057487	Krtap12-2	20	11620615	11620945	-	11620945	keratin associated protein 12-2
ENSRNOG00000001220	LOC100361664	20	11626543	11626876	-	11626876	keratin associated protein 12-1-like
ENSRNOG00000058151	LOC100361793	20	11633804	11634137	-	11634137	keratin associated protein 12-1-like
ENSRNOG00000042956	LOC100361702	20	11638123	11638483	-	11638483	keratin associated protein 12-1-like
ENSRNOG00000046323	LOC100361739	20	11643836	11644166	-	11644166	keratin associated protein 12-1-like
ENSRNOG00000046538	LOC103694398	20	11649813	11650656	+	11649813	keratin-associated protein 10-1-like
ENSRNOG00000043302	LOC690478	20	11655966	11656884	+	11655966	similar to keratin associated protein 10-7
ENSRNOG00000001222	Ube2g2	20	11700088	11721838	-	11721838	ubiquitin-conjugating enzyme E2G 2
ENSRNOG00000038489	Sumo3	20	11726496	11737050	-	11737050	small ubiquitin-like modifier 3
ENSRNOG00000001223	Pttg1ip	20	11746369	11764233	-	11764233	PTTG1 interacting protein
ENSRNOG00000001224	Itgb2	20	11777782	11815647	-	11815647	integrin subunit beta 2
ENSRNOG00000001225	Fam207a	20	11863081	11896774	+	11863081	family with sequence similarity 207, member A
ENSRNOG00000001226	AABR07044593.1	20	11928535	11929006	-	11929006	non-metastatic cells 2, protein (NM23B) expressed in, pseudogene 1
ENSRNOG00000056879	AABR07044593.2	20	11934129	11934234	-	11934234	
ENSRNOG00000001227	Adarb1	20	11972380	12101047	+	11972380	adenosine deaminase, RNA-specific, B1
ENSRNOG00000001228	Pofut2	20	12117810	12128747	-	12128747	protein O-fucosyltransferase 2
ENSRNOG00000001229	Col18a1	20	12225201	12332858	+	12225201	collagen type XVIII alpha 1 chain
ENSRNOG00000001232	Slc19a1	20	12334675	12352377	-	12352377	solute carrier family 19 member 1
ENSRNOG00000057037	AABR07044596.1	20	12365385	12365673	-	12365673	
ENSRNOG00000001245	Pcbp3	20	12429314	12629981	+	12429314	poly(rC) binding protein 3
ENSRNOG00000001249	Col6a1	20	12658064	12675561	+	12658064	collagen type VI alpha 1 chain
ENSRNOG00000055549	7SK	20	12708954	12709204	+	12708954	7SK RNA
ENSRNOG00000001254	Col6a2	20	12773426	12801180	+	12773426	collagen type VI alpha 2 chain
ENSRNOG00000001261	Ftcd	20	12806956	12820466	-	12820466	formimidoyltransferase cyclodeaminase
ENSRNOG00000045929	LOC108348157	20	12825774	12835044	-	12835044	spermatogenesis and centriole associated 1-like
ENSRNOG00000054549	Lss	20	12842883	12870497	-	12870497	lanosterol synthase
ENSRNOG00000001272	Mcm3ap	20	12879277	12917039	-	12917039	minichromosome maintenance complex component 3 associated protein
ENSRNOG00000021365	Ybey	20	12917110	12926587	+	12917110	ybeY metalloendoribonuclease
ENSRNOG00000012714	RGD1564149	20	12927319	12938891	-	12938891	similar to Protein C21orf58
ENSRNOG00000060382	AC098763.1	20	12942217	12944749	-	12944749	
ENSRNOG00000001276	Pcnt	20	12944785	13038431	+	12944785	pericentrin
ENSRNOG00000043212	Dip2a	20	13044103	13127487	+	13044103	disco-interacting protein 2 homolog A
ENSRNOG00000001295	S100b	20	13130635	13142856	-	13142856	S100 calcium binding protein B
ENSRNOG00000058713	U6	20	13149950	13150056	-	13150056	U6 spliceosomal RNA
ENSRNOG00000001297	Prmt2	20	13156240	13212606	+	13156240	protein arginine methyltransferase 2
ENSRNOG00000001262	Spatc1l	20	13164627	13173774	-	13173774	spermatogenesis and centriole associated 1-like
ENSRNOG00000060918	U2	20	13248791	13248874	-	13248874	U2 spliceosomal RNA
ENSRNOG00000049734	Slc5a4	20	13415038	13458110	-	13458110	solute carrier family 5 member 4
ENSRNOG00000001298	Slc5a4b	20	13498925	13547508	+	13498925	solute carrier family 5 (neutral amino acid transporters, system A), member 4b
ENSRNOG00000055706	U2	20	13547793	13547876	+	13547793	U2 spliceosomal RNA
ENSRNOG00000028441	LOC103690173	20	13567802	13581164	-	13581164	zinc finger protein 280B
ENSRNOG00000029979	RGD1563815	20	13603650	13652909	-	13652909	similar to sodium-glucose cotransporter-like 1
ENSRNOG00000028394	Vpreb3	20	13656824	13657943	-	13657943	V-set pre-B cell surrogate light chain 3
ENSRNOG00000028386	LOC103694873	20	13662866	13664091	+	13662866	similar to Homo sapiens fetal lung specific expression unknown
ENSRNOG00000028356	Chchd10	20	13665030	13667333	-	13667333	coiled-coil-helix-coiled-coil-helix domain containing 10
ENSRNOG00000028344	LOC103694874	20	13670065	13678089	+	13670065	matrix metallopeptidase 11
ENSRNOG00000028302	Smarcb1	20	13680715	13704931	+	13680715	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1
ENSRNOG00000028243	Derl3	20	13705016	13706205	-	13706205	derlin 3
ENSRNOG00000006589	Mif	20	13732197	13732859	+	13732197	macrophage migration inhibitory factor
ENSRNOG00000052415	Gstt2	20	13760809	13764475	+	13760809	glutathione S-transferase, theta 2
ENSRNOG00000038300	Gstt4	20	13778177	13784827	+	13778177	glutathione S-transferase, theta 4
ENSRNOG00000049771	Gstt1	20	13799101	13816526	+	13799101	glutathione S-transferase theta 1
ENSRNOG00000001242	Gstt3	20	13817794	13825475	+	13817794	glutathione S-transferase, theta 3
ENSRNOG00000001239	Ddt	20	13827131	13831588	+	13827131	D-dopachrome tautomerase
ENSRNOG00000001237	Cabin1	20	13836029	13963003	+	13836029	calcineurin binding protein 1
ENSRNOG00000033389	Susd2	20	13965120	13972547	+	13965120	sushi domain containing 2
ENSRNOG00000062276	AABR07044631.2	20	13988441	14001269	-	14001269	
ENSRNOG00000053255	U6	20	13989982	13990081	+	13989982	U6 spliceosomal RNA
ENSRNOG00000053588	AABR07044631.1	20	13997813	14000893	-	14000893	
ENSRNOG00000047697	Ggt1	20	14019722	14025068	-	14025068	gamma-glutamyltransferase 1
ENSRNOG00000058683	AABR07044635.1	20	14045725	14046536	-	14046536	
ENSRNOG00000062185	AABR07044635.2	20	14046859	14047227	+	14046859	
ENSRNOG00000046428	Lrrc75b	20	14050464	14060264	+	14050464	leucine rich repeat containing 75B
ENSRNOG00000050410	Snrpd3	20	14080564	14095181	-	14095181	small nuclear ribonucleoprotein D3 polypeptide
ENSRNOG00000049952	Gucd1	20	14095913	14103993	+	14095913	guanylyl cyclase domain containing 1
ENSRNOG00000059368	Mir327	20	14110646	14110740	-	14110740	microRNA 327
ENSRNOG00000059946	7SK	20	14164520	14164851	-	14164851	7SK RNA
ENSRNOG00000038258	Upb1	20	14167585	14193690	-	14193690	beta-ureidopropionase 1
ENSRNOG00000001302	Adora2a	20	14265251	14282873	-	14282873	adenosine A2a receptor
ENSRNOG00000001303	Specc1l	20	14287456	14393793	-	14393793	sperm antigen with calponin homology and coiled-coil domains 1-like
ENSRNOG00000001304	Bcr	20	14421140	14545772	-	14545772	BCR activator of RhoGEF and GTPase
ENSRNOG00000001311	Rab36	20	14557739	14573519	-	14573519	RAB36, member RAS oncogene family
ENSRNOG00000001315	Rsph14	20	14577165	14653038	+	14577165	radial spoke head 14 homolog
